Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
11-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.14%,,0.18%,0.24%,0.31%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,Thin,,,,
12-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.14%,,0.18%,0.24%,0.31%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,Thin,,,,
15-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.19%,0.25%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
16-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.19%,0.25%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
17-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.19%,0.25%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
18-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.19%,0.25%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
19-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.19%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
22-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.22%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,DocAdj,,,,
23-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.22%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,DocAdj,,,,
24-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.22%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,DocAdj,,,,
25-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.22%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,DocAdj,,,,
26-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.22%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,DocAdj,,,,
29-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.22%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,DocAdj,,,,
30-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.09%,,0.13%,,0.16%,0.22%,0.24%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,Thin,,DocAdj,,DocAdj,Thin,DocAdj,,,,
31-Oct-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
1-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
2-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
5-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
6-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
7-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
8-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
9-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
12-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
13-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
14-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
15-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
16-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
19-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
20-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
21-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
22-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
23-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.17%,0.23%,0.29%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
26-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.14%,0.17%,0.21%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,Thin,,,,
27-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.18%,,0.25%,,0.14%,0.17%,0.21%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,Thin,,,,
28-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.12%,,0.15%,0.16%,0.22%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,Thin,,DocAdj,DocAdj,DocAdj,,,,
29-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.12%,,0.15%,0.16%,0.22%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,4,Consumer Goods,N.Amer,United States,,,,DocAdj,,Thin,,DocAdj,DocAdj,DocAdj,,,,
30-Nov-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
3-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
4-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
5-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
6-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
7-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
10-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
11-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
12-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
13-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
14-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.13%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,3,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
17-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
18-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
19-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
20-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
21-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
24-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
25-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
26-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
27-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
28-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
31-Dec-01,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
1-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
2-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
3-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
4-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
7-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
8-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
9-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
10-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
11-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
14-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.11%,,0.14%,0.14%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
15-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
16-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.07%,,0.10%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
17-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
18-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
21-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
22-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
23-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
24-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
25-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
28-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
29-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
30-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
31-Jan-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
1-Feb-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.14%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
4-Feb-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.16%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,6,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
5-Feb-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.11%,,0.16%,0.15%,0.20%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,6,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
6-Feb-02,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,,0.08%,,0.12%,,0.16%,0.17%,0.23%,,,,,,NR,,NR,,NR,NR,NR,,,,NR,5,Consumer Goods,N.Amer,United States,,,,DocAdj,,DocAdj,,DocAdj,DocAdj,DocAdj,,,,
